title,content,source,year,category,dataset_name,source_url,crawl_source,crawl_date,license_note
2024年5月31日外交部发言人毛宁主持例行记者会 片段 7,"法新社记者：我想跟进一个关于特朗普的问题。特朗普近日在一场竞选集会上提及台湾问题，你对此有何评论？中方是否担心特朗普当选下届美国总统？
毛宁：大选是美国内政，对于选举言论我不作评论。 相关附件",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240531_11367990.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月6日外交部发言人林剑主持例行记者会 片段 1,"新华社记者：5月4日至5日，习近平主席特别代表、全国人大常委会副委员长郑建邦在冈比亚首都班珠尔出席伊斯兰合作组织第15届首脑会议。发言人能否介绍有关情况？
林剑：应冈比亚总统巴罗邀请，习近平主席特别代表、全国人大常委会副委员长郑建邦5月4日至5日在冈比亚首都班珠尔出席伊斯兰合作组织第15届首脑会议，并在开幕式上宣读习近平主席贺电。 中方注意到此次首脑会议通过的案文中表示，“欢迎伊斯兰合作组织代表团应中国正式邀请访问中华人民共和国，包括新疆维吾尔自治区，欢迎中国国家主席特别代表出席伊合组织第15届首脑会议并期待进一步加强对华合作”，中方对此高度赞赏。 5月5日，巴罗总统会见郑建邦。郑建邦转达习近平主席对巴罗总统的亲切问候，祝贺冈比亚成功主办此次会议。巴罗请郑建邦副委员长转达对习近平主席的诚挚问候，衷心感谢习近平主席派特别代表出席会议，表示冈方珍视同中国友谊，坚定支持一个中国原则，愿同中方深化各领域合作，促进双边关系取得更大进展。 习近平主席派特别代表出席伊合组织首脑会议，伊合组织首脑会议通过友华案文，充分体现中国和伊斯兰国家携手同行，赓续传统友好、推动中伊关系不断发展的共同愿望。中方将继续同伊斯兰国家一道，增进政治互信，深化务实合作，扩大文明交流，共同践行全球发展倡议、全球安全倡议、全球文明倡议，为推动构建人类命运共同体作出更大贡献。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240506_11293362.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月6日外交部发言人林剑主持例行记者会 片段 2,"总台华语环球节目中心记者：美国国务院东亚局助卿帮办兼中国事务协调员蓝墨客在美智库活动上称，联大第2758号决议“未认可、不等于、不反映对一个中国原则的共识，与各国在同台湾关系方面的主权选择无关，不排除台有意义参与联合国系统及其他多边论坛，在台最终政治地位问题上不构成联合国体系的立场”。发言人对此有何评论？
林剑：蓝墨客有关言论完全是对事实的歪曲，对历史的篡改，对国际法和国际关系基本准则的践踏。一个负责中美关系的美国国务院官员公然信口雌黄、编造和散布谎言，令人震惊和愤慨。中方已向美方提出严正交涉。 世界上只有一个中国，台湾是中国领土不可分割的一部分，中华人民共和国政府是代表全中国的唯一合法政府。这是无可否认的客观事实，也是国际社会普遍共识和公认的国际关系基本准则。包括美国在内全世界183个国家在一个中国原则基础上同中国建立和发展外交关系。 1971年第26届联合国大会通过的第2758号决议白纸黑字、清清楚楚地写明，决定：“恢复中华人民共和国的一切权利，承认她的政府的代表为中国在联合国组织的唯一合法代表并立即把蒋介石的代表从它在联合国组织及其所属一切机构中所非法占据的席位上驱逐出去”。决议清楚表明中华人民共和国政府是在联合国代表包括台湾在内的全中国的唯一合法政府；明确了台湾不是一个国家，台湾属于中国领土一部分，明确了台湾的非主权实体地位。决议不仅从政治上、法律上和程序上彻底解决了包括台湾在内全中国在联合国的代表权问题，而且明确了中国在联合国的席位只有一个，不存在“两个中国”“一中一台”的问题。 决议通过以来，联合国及其专门机构在台湾问题上均遵循一个中国原则，联合国官方文件对台湾的称谓均为“中国台湾省”。联合国秘书处法律事务办公室出具的法律意见强调，“联合国认为，台湾作为中国的一个省没有独立地位”，“台湾当局不享有任何形式的政府地位”。 台湾地区参与国际组织活动，必须也只能按照一个中国原则处理。联合国是由主权国家组成的政府间国际组织，台湾作为中国的一个省，没有任何依据、理由或权利参加联合国及其相关机构。这是联合国宪章的规定，是全体会员国必须遵循的原则和应该履行的义务。 美国作为一个大国和联合国安理会常任理事国，本应带头遵守联合国大会通过的决议，带头遵守国际法和国际关系基本准则，却反其道而行之，恶意曲解联大第2758号决议，炮制所谓“台湾有意义参与联合国系统”叙事，借此虚化掏空一个中国原则，纵容支持“台独”分裂活动，服务遏制打压中国的险恶意图。这种开历史“倒车”、冒天下之大不韪的错误行。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240506_11293362.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月6日外交部发言人林剑主持例行记者会 片段 3,"总台新闻中心记者：近日，菲律宾国安顾问阿尼奥、防长特奥多罗和外交部分别发表声明，否认中菲之间就仁爱礁问题曾达成包括“新模式”在内的任何协议。中方对此有何评论？
林剑：中方始终致力于通过对话协商同菲律宾管控包括仁爱礁问题在内的涉海争议。无论是“君子协定”、内部谅解，还是“新模式”，都反映了中方为此作出的努力和诚意。我愿再次阐明以下基本事实： 一、2021年底，中菲双方经密集沟通协商达成“君子协定”。菲本届政府初期，双方继续执行“君子协定”，直到2023年2月菲方不再遵守。 二、2023年9月，中方邀请菲总统对华特别事务特使来华进行磋商，双方就仁爱礁局势管控达成内部谅解。该谅解获得菲领导层同意，并在随后的仁爱礁运补中执行了1次，之后即被菲方抛弃。 三、今年初，中方通过外交渠道同菲西部军区反复商谈，达成仁爱礁运补“新模式”。菲军方多次确认该“新模式”得到包括菲防长、国安顾问等在内的整个指挥链条的同意。“新模式”在2月2日菲方运补中实施1次后又被菲方抛弃。 菲方有关言论否认不了中菲曾达成“君子协定”、内部谅解和“新模式”的客观事实。我想强调的是，上述谅解和共识旨在管控分歧、避免冲突、建立互信，维护仁爱礁海域和平稳定。中方敦促菲方遵守国际交往基本准则，尊重事实、信守承诺，停止侵权挑衅，切实回到通过对话协商同中方妥处分歧的正确轨道。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240506_11293362.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月6日外交部发言人林剑主持例行记者会 片段 4,"伊拉克如道电视台记者：中方如何看待伊拉克库尔德自治区（库区）主席巴尔扎尼访问伊朗后，库区与伊朗关系的改善？
林剑：伊拉克与伊朗都是中东地区重要国家，中方欢迎包括两伊在内的地区国家发展友好关系，共同促进地区安全、稳定与发展。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240506_11293362.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月6日外交部发言人林剑主持例行记者会 片段 5,"中新社记者：据报道，2日，所罗门群岛总督武纳吉宣布，所议会举行总理选举，前外长马内莱以31票对18票胜选。中方对此有何评论？
林剑：中方祝贺马内莱前外长当选所罗门群岛总理。相信在他的领导下，所罗门群岛经济社会发展将继续取得新的成就。 中所建交5年来，两国关系保持良好发展势头，各领域交流合作成果丰硕，惠及两国和两国人民。中国政府高度重视中所关系，愿同马内莱总理领导的所罗门群岛新一届政府一道，推动中所新时代全面战略伙伴关系再上新台阶。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240506_11293362.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月6日外交部发言人林剑主持例行记者会 片段 6,"德新社记者：德国外交部长上周末表示，她不排除德国海军护卫舰从明天开始穿越台湾海峡。外交部对此有何评论？
林剑：我要强调，台湾是中国领土不可分割的一部分，中方捍卫国家主权和领土完整的决心坚定不移。中国一贯尊重各国依据国际法享有的航行权利，但坚决反对任何国家以航行自由为名，挑衅、威胁中国主权和安全。亚太地区是全球和平和发展高地，希望域外国家多做有利于和平、稳定、繁荣的事，共同维护地区发展，不要挑衅滋事，不要给台海和平稳定制造麻烦。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240506_11293362.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月6日外交部发言人林剑主持例行记者会 片段 7,"路透社记者：菲律宾总统马科斯今天把在南海使用水炮比作在攻击中使用武器，称菲方不会效仿中国海警局。那么中方出于捍卫领土主张的目的，会使用什么“武器”呢？
林剑：如果菲方真正想缓和南海局势，就应当立即停止冲闯中国南沙群岛和黄岩岛邻近海域，停止向仁爱礁非法“坐滩”军舰运送建筑物资并修建永久设施，停止在有关无人岛礁非法登礁活动，停止拉帮结派炫耀武力，停止散布虚假信息误导国际社会。 《中国日报》记者：据报道，5月3日，加拿大“外国干涉”公共调查委员会调查专员发布初步报告，称“中国是加拿大面临的最持久、最老练的外国干涉威胁”。加拿大总理特鲁多之前坚称，中国试图干涉选举，但是并未成功。这份报告的结论证实了特鲁多的说法。发言人对此有何评论？",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240506_11293362.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月6日外交部发言人林剑主持例行记者会 片段 8,"法新社记者：来自菲律宾和美国的数万名军人今天开展年度军演，包括针对假想入侵菲律宾的陆、海、空演习。近期南海领土主张争夺加剧，地区紧张局势升温，中方如何看待此次美菲军演？
林剑：关于美菲军事合作，中方已多次表明严正立场。我要再次强调，任何军演都不应针对第三方或损害第三方利益，不应损害地区国家间互信、破坏地区和平稳定。相信地区国家都看得很清楚，当前究竟是谁在本地区挑动军事对抗、推升紧张局势。 我们奉劝有关国家，维护本国安全发展、维护地区和平稳定，唯一正确的选择是坚守睦邻友好、回归对话协商、坚持战略自主。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240506_11293362.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月6日外交部发言人林剑主持例行记者会 片段 9,"路透社记者：肯尼亚内政部表示，肯尼亚洪水导致的死亡人数已上升至228人，伤亡人员中是否有中国公民？你是否了解具体人数和所在位置？
林剑：中方对肯尼亚近日遭受严重洪涝灾害并造成较大人员伤亡和财产损失表示诚挚慰问。中方将根据灾情和肯方需要，为肯尼亚救灾和灾后重建提供力所能及的帮助。相信肯尼亚人民一定能够战胜困难，早日重建家园。目前我们没有收到中国公民伤亡的消息。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240506_11293362.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月6日外交部发言人林剑主持例行记者会 片段 10,"深圳卫视记者：有报道称，联合国人权理事会单边强制措施问题特别报告员杜晗将于近日访华。发言人能否介绍有关情况？
林剑：应中方邀请，联合国人权理事会单边强制措施对人权负面影响问题特别报告员杜晗于5月6日至17日访华，将同中国有关政府部门、企业、行业协会、社会组织等进行交流。中国愿在相互尊重基础上，同包括人权理事会特别机制在内的联合国人权机制开展建设性交流与合作，共同为推动世界人权事业健康发展贡献力量。 相关附件",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240506_11293362.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月7日外交部发言人林剑主持例行记者会 片段 1,"中新社记者：习近平主席正在对法国进行国事访问，发言人能否进一步介绍访问情况？
林剑：应法国总统马克龙邀请，习近平主席正在对法国进行国事访问。5日抵达巴黎奥利国际机场后，习近平主席发表了书面讲话。昨天，习近平主席出席了马克龙总统举行的欢迎仪式，同马克龙总统会谈并共见记者，共同出席中法企业家委员会第六次会议闭幕式并致辞。当晚，马克龙总统夫妇为习近平主席和夫人彭丽媛举行欢迎宴会。访问期间，习近平主席还同马克龙总统、欧盟委员会主席冯德莱恩举行了中法欧领导人三方会晤。 在同马克龙总统会谈中，习近平主席指出，很高兴在中法建交60周年之际对法国进行第三次国事访问。中法关系60年珍贵历程，将使我们更好思考如何开启下一个60年。双方要坚持独立自主，共同防止“新冷战”或阵营对抗；要坚持相互理解，共同促进多彩世界的和谐共处；要坚持高瞻远瞩，共同推动平等有序的世界多极化；要坚持互利共赢，共同反对“脱钩断链”。中方愿同法方保持战略沟通，尊重彼此核心利益，巩固双边关系战略稳定。挖掘互利合作广阔潜力，促进双边贸易向上平衡。双方要加强发展战略对接，深化航天航空等传统优势领域合作，加强核能、创新、金融领域合作，拓展绿色能源、智能制造、生物医药、人工智能等新兴领域合作。双方要加快人文交往“双向奔赴”，继续办好中法文化旅游年各项活动。中方支持法方办好巴黎奥运会，将派出高水平代表团赴法参赛。中方愿同法方深化气候变化、生物多样性等领域合作，也愿同法方加强在人工智能治理、国际金融体系改革等领域对话沟通。双方还发表了关于中东局势、人工智能和全球治理、生物多样性与海洋、农业交流与合作4份联合声明，签署绿色发展、航空、农业食品、商务、人文等领域近20项双边合作文件。 在中法欧领导人三方会晤中，习近平主席指出，中国始终从战略高度和长远角度看待中欧关系。当今世界进入新的动荡变革期，中欧作为两支重要力量，应该坚持伙伴定位，坚持对话合作，深化战略沟通，增进战略互信，凝聚战略共识，开展战略协作，推动中欧关系稳定健康发展，为世界和平和发展不断作出新的贡献。中欧关系有着强大内生动力和广阔发展前景，不针对、不依附、也不受制于第三方。希望欧盟机构树立正确对华认知，制定积极对华政策。中欧合作的本质是优势互补、互利共赢，双。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240507_11300630.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月7日外交部发言人林剑主持例行记者会 片段 2,"总台央视记者：中国领导人访法期间宣布，将对法国等12国公民短期来华的免签政策延长至2025年年底，发言人能否介绍具体情况？
林剑：为进一步促进中外人员往来，中方决定延长对法国、德国、意大利、荷兰、西班牙、马来西亚、瑞士、爱尔兰、匈牙利、奥地利、比利时、卢森堡12个国家免签政策至2025年12月31日。上述国家持普通护照人员来华经商、旅游观光、探亲访友和过境不超过15天，可免办签证入境。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240507_11300630.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月7日外交部发言人林剑主持例行记者会 片段 3,"彭博社记者：据知情人士向彭博社透露，英国武装部队人员的个人数据在一次网络攻击中遭到侵入，该攻击可能由敌对的外国行为者实施。英国政府官员将此攻击归咎于中国，英国安全部门正在调查中国是否试图通过对持有个人信息的不同数据库发起系列黑客攻击，以建立武装部队和其他敏感职位人员的信息档案。外交部对此有何回应？
林剑：英方有关政客的言论纯属无稽之谈。中方一贯坚决反对并打击各种形式的网络攻击，坚决反对出于政治目的，利用网络安全问题刻意抹黑他国。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240507_11300630.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月7日外交部发言人林剑主持例行记者会 片段 4,"韩国新一社记者：今年2月韩国外长赵兑烈同王毅外长通电话时，中方曾邀请赵兑烈外长访华。据韩国媒体报道，韩国外长访华正处于最终协调阶段。请介绍韩国外长即将访问中国的有关情况。
林剑：关于韩国外长访华安排，中方同韩方保持着沟通。目前我没有可以提供的具体信息。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240507_11300630.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月7日外交部发言人林剑主持例行记者会 片段 5,"路透社记者：澳大利亚政府昨天表示，中国战斗机在黄海威胁拦截一架澳大利亚军用直升机，同时批评中国战机的危险行动。中方对此有何评论？
林剑：事实真相是，澳方军舰机打着执行联合国安理会决议的旗号，蓄意抵近中国领空滋事挑衅，危害中方海空安全。出于警告提醒目的，中国军队在现场采取了必要的处置措施，相关操作合法合规、专业安全。中方已就澳方有关冒险做法提出严正交涉，敦促澳方立即停止挑衅和炒作，避免引发误解误判。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240507_11300630.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月7日外交部发言人林剑主持例行记者会 片段 6,"总台中国之声记者：据报道，当地时间5月5日，巴拿马举行大选。巴选举法院宣布，实现目标党候选人穆利诺高票当选巴总统。中方对此有何评论，对中巴关系未来发展有何期待？
林剑：中方注意到巴拿马选举法院已宣布穆利诺先生当选巴新任总统，谨向穆利诺先生表示祝贺。 中方高度重视中巴关系，愿同巴方一道努力，增进政治互信，加强互利合作，推动双边关系持续深入发展。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240507_11300630.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月7日外交部发言人林剑主持例行记者会 片段 7,"路透社记者：中国国家主席习近平即将到访塞尔维亚。请问习近平主席会否前往曾遭北约轰炸的中国驻南联盟使馆旧址？
林剑：关于你提到的访问具体安排，我们会适时发布消息，请你保持关注。 关于你提到北约轰炸中国驻南联盟使馆，我想指出的是，25年前，以美国为首的北约军队未经联合国安理会授权，非法袭击主权国家南斯拉夫联盟共和国，造成包括3名中国记者在内的数千名无辜平民丧生。中国人民不会忘记北约犯下的这一野蛮罪行，也绝不会接受这样的历史悲剧重演。塞方和中国驻塞尔维亚使馆每年均举行相关纪念活动。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240507_11300630.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月7日外交部发言人林剑主持例行记者会 片段 8,"彭博社记者：据报道，美菲在军事演习中击沉一艘中国制造的菲军方船只。中方对此有何评论？
林剑：我昨天已经就这个问题作出过回应。任何军演都不应针对第三方或损害第三方利益，不应损害地区国家间互信、破坏地区和平稳定。 有关国家应当停止海上侵权挑衅，停止挑动对抗，多做有利于促进地区和平稳定的事，而不是使用“精神胜利法”搞自我安慰。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240507_11300630.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月7日外交部发言人林剑主持例行记者会 片段 9,"法新社记者：以色列军方今天表示，以军控制了加沙地带拉法口岸巴勒斯坦一侧。以方昨天要求拉法东部地区的巴勒斯坦人在（以发动）地面进攻之前撤离该地区。中方对以军最新行动有何评论？
林剑：中方对以色列计划对拉法开展地面军事行动表示严重关切，强烈呼吁以色列倾听国际社会的压倒性呼声，停止进攻拉法，全力避免加沙地带出现更加严重的人道主义灾难。 加沙冲突已延宕超过200天，迄今造成的人道灾难骇人听闻，这是对人类良知的考验。战争和暴力无法根本解决问题，带不来真正的安全，只会加剧仇恨，国际社会必须有所作为。当务之急是切实执行联合国安理会第2728号决议，立即停火止战、确保人道救援，尽快重返以“两国方案”为基础政治解决巴勒斯坦问题的正确轨道。 《环球时报》记者：2日，巴拉圭总统培尼亚接受日本媒体采访时称，他面临来自国内农业团体等要求巴与中国建交的压力，巴西总统卢拉也一直建议巴拉圭同中国建交。请问中方对此有何评论？",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240507_11300630.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月7日外交部发言人林剑主持例行记者会 片段 10,"东方卫视记者：近日，巴西南里奥格朗德州遭受严重暴雨并引发洪涝灾害，已造成80余人死亡，300余人受伤。请问中方是否将向巴方致慰问？
林剑：巴西南里奥格朗德州发生严重暴雨洪涝灾害，造成重大人员伤亡和财产损失，我们对遇难者表示哀悼，向遇难者家属、伤者和灾区人民表示慰问。中方相信，在卢拉总统和巴西政府的领导下，巴西受灾地区一定能够战胜困难、重建家园。 相关附件",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240507_11300630.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月8日外交部发言人林剑主持例行记者会 片段 1,"法新社记者：据报道，中日韩三国将于5月26日在首尔举行为期两天的领导人会议。中方能否提供更多信息？
林剑：中方同有关方就中日韩领导人会议保持着沟通。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240508_11301185.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月8日外交部发言人林剑主持例行记者会 片段 2,"塔斯社记者：昨天普京正式就任俄罗斯联邦总统，开启六年任期。俄罗斯总统助理乌沙科夫表示，普京将新总统任期内首次外访目的地定为中国。外交部对此有何评论？
林剑：中方对普京总统就职表示祝贺。此前，习近平主席已向普京总统致贺电，祝贺他当选连任。相信在普京总统的领导下，俄罗斯国家建设和经济社会发展将不断取得新成就。 在习近平主席和普京总统的战略引领下，中俄关系保持健康稳定发展。双方始终秉持不结盟、不对抗、不针对第三方原则，在相互尊重、平等互利基础上发展两国关系和各领域合作，给两国人民带来了实实在在的好处，为促进世界共同发展进步发挥了积极作用。 今年是中俄建交75周年。双方将以两国元首共识为遵循，不断增进互信，拓展合作，传承友好，共同倡导推进平等有序的世界多极化和普惠包容的经济全球化，践行真正的多边主义，引领全球治理朝着更加公正合理的方向发展。 中方高度重视两国元首外交对于双边关系的战略引领作用。两国元首一致同意继续保持密切交往，确保中俄关系始终顺利稳定向前发展。关于你提到的具体问题，目前我没有可以发布的信息。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240508_11301185.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月8日外交部发言人林剑主持例行记者会 片段 3,"法新社记者：香港高等法院上诉法庭刚刚宣布对“港独”歌曲的禁令，中国中央政府对此禁令有何立场？
林剑：这不是外交问题。我想强调的是，制止任何人以煽动分裂国家和侮辱国歌的意图使用和传播有关歌曲，是香港特区履行维护国家安全和国歌尊严宪制责任的正当必要举措。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240508_11301185.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月8日外交部发言人林剑主持例行记者会 片段 4,"彭博社记者：据本社报道，中方官员表示，中方可能很快公布一段据称是与菲律宾军方官员通话的录音，这段录音是中菲就管控南海领土争议达成协定的证据。中方是否将公布此录音？何时公布？我们看到的录音文字稿修改了一处关键人名，中方能否提供人名信息？
林剑：我已于5月6日介绍中菲关于管控仁爱礁局势的基本事实。昨天，中国驻菲律宾使馆已公布中菲双方就管控仁爱礁局势沟通的相关内容。有关事实经纬清楚，证据确凿，不容否认。 菲方执意否认上述客观事实，有意误导国际社会，损害自身信誉，破坏南海和平稳定。中方敦促菲方重信守诺，立即停止海上侵权挑衅，切实回到通过对话协商同中方妥处分歧的正确轨道。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240508_11301185.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月8日外交部发言人林剑主持例行记者会 片段 5,"法新社记者：近日TikTok和字节跳动对美国政府提起诉讼，称美国通过的一项迫使TikTok从其母公司剥离的法律，违反了美国宪法第一修正案对于言论自由的保护。请问中国政府支持企业的立场吗？
林剑：我的同事以及中国商务部新闻发言人此前已多次就美国涉TikTok法阐明了中方原则立场，你可以查阅。",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240508_11301185.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
2024年5月8日外交部发言人林剑主持例行记者会 片段 6,"彭博社记者：据《印度报业托拉斯》报道，中方任命徐飞洪为中国驻印度大使。中方能否证实这一情况？
林剑：感谢你对中国外交工作的关心，目前，我没有可以提供的信息。请你留意外交部网站的更新。 相关附件",访谈语料,2024,外交部记者会,mfa_press,https://www.mfa.gov.cn/fyrbt_673021/jzhsl_673025/202405/t20240508_11301185.shtml,外交部例行记者会实录,2026-04-29,公开网页文字片段，仅用于语料检索展示；上线展示短片段，并提供原文链接，版权归原网站及相关权利人所有。
